#--- Experiment --------------------------------------------------------------------------																																				
#AE-399-2-Ch1																																				
#																																				
#--- System ------------------------------------------------------------------------------																																				
#Data from PyroScience Workbench V1.5.3.2466   www.pyroscience.com																																				
#IOMC368																																				
#--- Instrument --------------------------------------------------------------------------																																				
#Device: FireSting-O2 [A] FSO2-C2 SN:24110013 UiD:2411E508596FD85A Firmware:4.11 Build:001																																				
#--- Channel -----------------------------------------------------------------------------																																				
#Channel [A Ch.1] - Oxygen Sensor - TD7-499-065 																																				
#--- Settings & Calibration --------------------------------------------------------------																																				
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)																
#	128 ms	30% (D)	10M (400x)	470	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	2000	Optical Temperature	20.000000	2	Internal Pressure Sensor	1013.000000	7.500000																
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)																
#	29.11.2024	29.11.2024	6.158000	48.751000	0.827000	0.075000	470	-0.350000	0.874000	0.900000	0.000000	-0.000106	0.000000	0.000000	fixed f	1011.179000	23.736000	100.000000	22.496000	20.950000																
#--- Temperature Compensation Channel ----------------------------------------------------																																				
#Compensation Channel [A Ch.2] - Optical Temperature Sensor - DF7-321-538 																																				
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)																
#	128 ms	60% (F)	10M (400x)	970	FALSE	FALSE	TRUE	TRUE	0	47	0	temperature	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.000000																
#Calibration:	lastCal1	M	N	C	Tofs (K)	Background Amplitude (mV)	Background dphi (°)																													
#	29.11.2024	321.000000	538.000000	0.097000	-7.743000	0.000000	0.000000																													
#--- Pressure Compensation Channel -------------------------------------------------------																																				
#Compensation Channel [A P1] - Internal Pressure Sensor																																				
#Settings: n/a																																				
#Calibration: n/a																																				
#--- Channel -----------------------------------------------------------------------------																																				
#Channel [A Ch.2] - Optical Temperature Sensor - DF7-321-538 																																				
#--- Settings & Calibration --------------------------------------------------------------																																				
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)																
#	128 ms	60% (F)	10M (400x)	970	FALSE	FALSE	TRUE	TRUE	0	47	0	temperature	1 mm	2000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	0.000000																
#Calibration:	lastCal1	M	N	C	Tofs (K)	Background Amplitude (mV)	Background dphi (°)																													
#	29.11.2024	321.000000	538.000000	0.097000	-7.743000	0.000000	0.000000																													
#--- Channel -----------------------------------------------------------------------------																																				
#Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																																				
#--- Measurement Data --------------------------------------------------------------------																																				
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (%O2) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Optical Temp. (°C) [A Ch.1 CompT]	dphi (°) [A Ch.1 CompT]	Signal Intensity (mV) [A Ch.1 CompT]	Ambient Light (mV) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]	Date [A Ch.2 Main]	Time [A Ch.2 Main]	 dt (s) [A Ch.2 Main]	Optical Temp. (°C) [A Ch.2 Main]	dphi (°) [A Ch.2 Main]	Signal Intensity (mV) [A Ch.2 Main]	Ambient Light (mV) [A Ch.2 Main]	Status [A Ch.2 Main]	Date [A T1]	Time [A T1]	 dt (s) [A T1]	Sample Temp. (°C) [A T1]	Status [A T1]	Date [Comment]	Time [Comment]	Comment
																													05-12-2024	15:45:50.030	6866.400	NaN	NotOK(5)			
																													05-12-2024	15:45:51.323	6867.693	NaN	NotOK(5)			
																													05-12-2024	15:45:52.032	6868.403	NaN	NotOK(5)			
																													05-12-2024	15:45:53.322	6869.693	NaN	NotOK(5)			
																													05-12-2024	15:45:54.032	6870.402	NaN	NotOK(5)			
																													05-12-2024	15:45:55.326	6871.697	NaN	NotOK(5)			
																													05-12-2024	15:45:56.032	6872.403	NaN	NotOK(5)			
																													05-12-2024	15:45:57.324	6873.695	NaN	NotOK(5)			
																													05-12-2024	15:45:58.047	6874.418	NaN	NotOK(5)			
																													05-12-2024	15:45:59.323	6875.693	NaN	NotOK(5)			
																													05-12-2024	15:46:00.049	6876.420	NaN	NotOK(5)			
																													05-12-2024	15:46:01.342	6877.712	NaN	NotOK(5)			
																													05-12-2024	15:46:02.055	6878.426	NaN	NotOK(5)			
																													05-12-2024	15:46:03.330	6879.701	NaN	NotOK(5)			
																													05-12-2024	15:46:04.050	6880.420	NaN	NotOK(5)			
																													05-12-2024	15:46:05.330	6881.701	NaN	NotOK(5)			
																													05-12-2024	15:46:06.051	6882.421	NaN	NotOK(5)			
																													05-12-2024	15:46:07.332	6883.702	NaN	NotOK(5)			
																													05-12-2024	15:46:08.050	6884.420	NaN	NotOK(5)			
																													05-12-2024	15:46:09.326	6885.696	NaN	NotOK(5)			
																													05-12-2024	15:46:10.052	6886.422	NaN	NotOK(5)			
																													05-12-2024	15:46:11.334	6887.704	NaN	NotOK(5)			
																													05-12-2024	15:46:12.052	6888.422	NaN	NotOK(5)			
																													05-12-2024	15:46:13.125	6889.496	NaN	NotOK(5)			
																													05-12-2024	15:46:14.053	6890.424	NaN	NotOK(5)			
																													05-12-2024	15:46:15.125	6891.496	NaN	NotOK(5)			
																													05-12-2024	15:46:16.051	6892.422	NaN	NotOK(5)			
																													05-12-2024	15:46:17.335	6893.706	NaN	NotOK(5)			
																													05-12-2024	15:46:18.052	6894.423	NaN	NotOK(5)			
																													05-12-2024	15:46:19.338	6895.709	NaN	NotOK(5)			
																													05-12-2024	15:46:20.052	6896.423	NaN	NotOK(5)			
																													05-12-2024	15:46:21.338	6897.709	NaN	NotOK(5)			
																													05-12-2024	15:46:22.053	6898.424	NaN	NotOK(5)			
																													05-12-2024	15:46:23.334	6899.705	NaN	NotOK(5)			
																													05-12-2024	15:46:24.053	6900.424	NaN	NotOK(5)			
																													05-12-2024	15:46:25.339	6901.710	NaN	NotOK(5)			
																													05-12-2024	15:46:26.055	6902.425	NaN	NotOK(5)			
																													05-12-2024	15:46:27.337	6903.707	NaN	NotOK(5)			
																													05-12-2024	15:46:28.055	6904.426	NaN	NotOK(5)			
																													05-12-2024	15:46:29.335	6905.705	NaN	NotOK(5)			
																													05-12-2024	15:46:30.057	6906.428	NaN	NotOK(5)			
																													05-12-2024	15:46:31.341	6907.712	NaN	NotOK(5)			
																													05-12-2024	15:46:32.057	6908.427	NaN	NotOK(5)			
																													05-12-2024	15:46:33.341	6909.712	NaN	NotOK(5)			
																													05-12-2024	15:46:34.058	6910.428	NaN	NotOK(5)			
																													05-12-2024	15:46:35.353	6911.724	NaN	NotOK(5)			
																													05-12-2024	15:46:36.059	6912.429	NaN	NotOK(5)			
																													05-12-2024	15:46:37.338	6913.708	NaN	NotOK(5)			
																													05-12-2024	15:46:38.059	6914.429	NaN	NotOK(5)			
																													05-12-2024	15:46:39.339	6915.709	NaN	NotOK(5)			
																													05-12-2024	15:46:40.061	6916.432	NaN	NotOK(5)			
																													05-12-2024	15:46:41.340	6917.710	NaN	NotOK(5)			
																													05-12-2024	15:46:42.059	6918.429	NaN	NotOK(5)			
																													05-12-2024	15:46:43.341	6919.712	NaN	NotOK(5)			
																													05-12-2024	15:46:44.060	6920.431	NaN	NotOK(5)			
																													05-12-2024	15:46:45.343	6921.714	NaN	NotOK(5)			
																													05-12-2024	15:46:46.062	6922.432	NaN	NotOK(5)			
																													05-12-2024	15:46:47.337	6923.708	NaN	NotOK(5)			
																													05-12-2024	15:46:48.062	6924.432	NaN	NotOK(5)			
																													05-12-2024	15:46:49.336	6925.707	NaN	NotOK(5)			
																													05-12-2024	15:46:50.062	6926.432	NaN	NotOK(5)			
																													05-12-2024	15:46:51.138	6927.508	NaN	NotOK(5)			
																													05-12-2024	15:46:52.062	6928.432	NaN	NotOK(5)			
																													05-12-2024	15:46:53.135	6929.505	NaN	NotOK(5)			
																													05-12-2024	15:46:54.063	6930.433	NaN	NotOK(5)			
																													05-12-2024	15:46:55.346	6931.716	NaN	NotOK(5)			
																													05-12-2024	15:46:56.064	6932.434	NaN	NotOK(5)			
																													05-12-2024	15:46:57.343	6933.713	NaN	NotOK(5)			
																													05-12-2024	15:46:58.065	6934.435	NaN	NotOK(5)			
																													05-12-2024	15:46:59.137	6935.507	NaN	NotOK(5)			
																													05-12-2024	15:47:00.064	6936.435	NaN	NotOK(5)			
																													05-12-2024	15:47:01.349	6937.719	NaN	NotOK(5)			
																													05-12-2024	15:47:02.064	6938.435	NaN	NotOK(5)			
																													05-12-2024	15:47:03.345	6939.716	NaN	NotOK(5)			
																													05-12-2024	15:47:04.064	6940.435	NaN	NotOK(5)			
																													05-12-2024	15:47:05.137	6941.508	NaN	NotOK(5)			
																													05-12-2024	15:47:06.065	6942.436	NaN	NotOK(5)			
																													05-12-2024	15:47:07.153	6943.523	NaN	NotOK(5)			
																													05-12-2024	15:47:08.063	6944.434	NaN	NotOK(5)			
																													05-12-2024	15:47:09.137	6945.507	NaN	NotOK(5)			
																													05-12-2024	15:47:10.065	6946.436	NaN	NotOK(5)			
																													05-12-2024	15:47:11.142	6947.513	NaN	NotOK(5)			
																													05-12-2024	15:47:12.065	6948.436	NaN	NotOK(5)			
																													05-12-2024	15:47:13.139	6949.509	NaN	NotOK(5)			
																													05-12-2024	15:47:14.067	6950.438	NaN	NotOK(5)			
																													05-12-2024	15:47:15.143	6951.514	NaN	NotOK(5)			
																													05-12-2024	15:47:16.068	6952.438	NaN	NotOK(5)			
																													05-12-2024	15:47:17.139	6953.510	NaN	NotOK(5)			
																													05-12-2024	15:47:18.069	6954.439	NaN	NotOK(5)			
																													05-12-2024	15:47:19.137	6955.508	NaN	NotOK(5)			
																													05-12-2024	15:47:20.069	6956.440	NaN	NotOK(5)			
																													05-12-2024	15:47:21.138	6957.508	NaN	NotOK(5)			
																													05-12-2024	15:47:22.070	6958.440	NaN	NotOK(5)			
																													05-12-2024	15:47:23.138	6959.509	NaN	NotOK(5)			
																													05-12-2024	15:47:24.072	6960.443	NaN	NotOK(5)			
																													05-12-2024	15:47:25.154	6961.524	NaN	NotOK(5)			
																													05-12-2024	15:47:26.071	6962.442	NaN	NotOK(5)			
																													05-12-2024	15:47:27.142	6963.512	NaN	NotOK(5)			
																													05-12-2024	15:47:28.073	6964.444	NaN	NotOK(5)			
																													05-12-2024	15:47:29.136	6965.507	NaN	NotOK(5)			
																													05-12-2024	15:47:30.074	6966.444	NaN	NotOK(5)			
																													05-12-2024	15:47:31.139	6967.509	NaN	NotOK(5)			
																													05-12-2024	15:47:32.081	6968.451	NaN	NotOK(5)			
																													05-12-2024	15:47:33.138	6969.509	NaN	NotOK(5)			
																													05-12-2024	15:47:34.075	6970.445	NaN	NotOK(5)			
																													05-12-2024	15:47:35.154	6971.524	NaN	NotOK(5)			
																													05-12-2024	15:47:36.075	6972.446	NaN	NotOK(5)			
																													05-12-2024	15:47:37.142	6973.513	NaN	NotOK(5)			
																													05-12-2024	15:47:38.079	6974.450	NaN	NotOK(5)			
																													05-12-2024	15:47:39.142	6975.512	NaN	NotOK(5)			
																													05-12-2024	15:47:40.095	6976.466	NaN	NotOK(5)			
																													05-12-2024	15:47:41.144	6977.514	NaN	NotOK(5)			
																													05-12-2024	15:47:42.095	6978.466	NaN	NotOK(5)			
																													05-12-2024	15:47:43.142	6979.513	NaN	NotOK(5)			
																													05-12-2024	15:47:44.097	6980.467	NaN	NotOK(5)			
																													05-12-2024	15:47:45.143	6981.513	NaN	NotOK(5)			
																													05-12-2024	15:47:46.099	6982.470	NaN	NotOK(5)			
																													05-12-2024	15:47:47.142	6983.512	NaN	NotOK(5)			
																													05-12-2024	15:47:48.100	6984.470	NaN	NotOK(5)			
																													05-12-2024	15:47:49.143	6985.514	NaN	NotOK(5)			
																													05-12-2024	15:47:50.097	6986.468	NaN	NotOK(5)			
																													05-12-2024	15:47:51.142	6987.513	NaN	NotOK(5)			
																													05-12-2024	15:47:52.101	6988.472	NaN	NotOK(5)			
																													05-12-2024	15:47:53.141	6989.511	NaN	NotOK(5)			
																													05-12-2024	15:47:54.099	6990.470	NaN	NotOK(5)			
																													05-12-2024	15:47:55.141	6991.512	NaN	NotOK(5)			
																													05-12-2024	15:47:56.100	6992.471	NaN	NotOK(5)			
																													05-12-2024	15:47:57.144	6993.515	NaN	NotOK(5)			
																													05-12-2024	15:47:58.102	6994.473	NaN	NotOK(5)			
																													05-12-2024	15:47:59.364	6995.734	NaN	NotOK(5)			
																													05-12-2024	15:48:00.103	6996.473	NaN	NotOK(5)			
																													05-12-2024	15:48:01.361	6997.731	NaN	NotOK(5)			
																													05-12-2024	15:48:02.103	6998.473	NaN	NotOK(5)			
																													05-12-2024	15:48:03.359	6999.730	NaN	NotOK(5)			
																													05-12-2024	15:48:04.105	7000.475	NaN	NotOK(5)			
																													05-12-2024	15:48:05.361	7001.732	NaN	NotOK(5)			
																													05-12-2024	15:48:06.103	7002.474	NaN	NotOK(5)			
																													05-12-2024	15:48:07.361	7003.731	NaN	NotOK(5)			
																													05-12-2024	15:48:08.105	7004.476	NaN	NotOK(5)			
																													05-12-2024	15:48:09.361	7005.732	NaN	NotOK(5)			
																													05-12-2024	15:48:10.108	7006.479	NaN	NotOK(5)			
																													05-12-2024	15:48:11.358	7007.729	NaN	NotOK(5)			
																													05-12-2024	15:48:12.108	7008.479	NaN	NotOK(5)			
																													05-12-2024	15:48:13.357	7009.727	NaN	NotOK(5)			
																													05-12-2024	15:48:14.112	7010.482	NaN	NotOK(5)			
																													05-12-2024	15:48:15.363	7011.734	NaN	NotOK(5)			
																													05-12-2024	15:48:16.112	7012.483	NaN	NotOK(5)			
																													05-12-2024	15:48:17.367	7013.737	NaN	NotOK(5)			
																													05-12-2024	15:48:18.112	7014.483	NaN	NotOK(5)			
																													05-12-2024	15:48:19.358	7015.729	NaN	NotOK(5)			
																													05-12-2024	15:48:20.113	7016.483	NaN	NotOK(5)			
																													05-12-2024	15:48:21.360	7017.730	NaN	NotOK(5)			
																													05-12-2024	15:48:22.113	7018.483	NaN	NotOK(5)			
																													05-12-2024	15:48:23.360	7019.731	NaN	NotOK(5)			
																													05-12-2024	15:48:24.113	7020.484	NaN	NotOK(5)			
																													05-12-2024	15:48:25.361	7021.732	NaN	NotOK(5)			
																													05-12-2024	15:48:26.113	7022.483	NaN	NotOK(5)			
																													05-12-2024	15:48:27.152	7023.523	NaN	NotOK(5)			
																													05-12-2024	15:48:28.114	7024.484	NaN	NotOK(5)			
																													05-12-2024	15:48:29.153	7025.523	NaN	NotOK(5)			
																													05-12-2024	15:48:30.115	7026.485	NaN	NotOK(5)			
																													05-12-2024	15:48:31.369	7027.740	NaN	NotOK(5)			
																													05-12-2024	15:48:32.115	7028.486	NaN	NotOK(5)			
																													05-12-2024	15:48:33.374	7029.744	NaN	NotOK(5)			
																													05-12-2024	15:48:34.115	7030.486	NaN	NotOK(5)			
																													05-12-2024	15:48:35.369	7031.739	NaN	NotOK(5)			
																													05-12-2024	15:48:36.115	7032.486	NaN	NotOK(5)			
																													05-12-2024	15:48:37.174	7033.544	NaN	NotOK(5)			
																													05-12-2024	15:48:38.116	7034.486	NaN	NotOK(5)			
																													05-12-2024	15:48:39.370	7035.740	NaN	NotOK(5)			
																													05-12-2024	15:48:40.117	7036.487	NaN	NotOK(5)			
																													05-12-2024	15:48:41.159	7037.530	NaN	NotOK(5)			
																													05-12-2024	15:48:42.118	7038.488	NaN	NotOK(5)			
																													05-12-2024	15:48:43.374	7039.744	NaN	NotOK(5)			
																													05-12-2024	15:48:44.119	7040.489	NaN	NotOK(5)			
																													05-12-2024	15:48:45.159	7041.530	NaN	NotOK(5)			
																													05-12-2024	15:48:46.120	7042.491	NaN	NotOK(5)			
																													05-12-2024	15:48:47.373	7043.743	NaN	NotOK(5)			
																													05-12-2024	15:48:48.119	7044.490	NaN	NotOK(5)			
																													05-12-2024	15:48:49.376	7045.747	NaN	NotOK(5)			
																													05-12-2024	15:48:50.123	7046.494	NaN	NotOK(5)			
																													05-12-2024	15:48:51.166	7047.536	NaN	NotOK(5)			
																													05-12-2024	15:48:52.123	7048.494	NaN	NotOK(5)			
																													05-12-2024	15:48:53.168	7049.538	NaN	NotOK(5)			
																													05-12-2024	15:48:54.124	7050.494	NaN	NotOK(5)			
																													05-12-2024	15:48:55.164	7051.534	NaN	NotOK(5)			
																													05-12-2024	15:48:56.125	7052.496	NaN	NotOK(5)			
																													05-12-2024	15:48:57.165	7053.536	NaN	NotOK(5)			
																													05-12-2024	15:48:58.127	7054.498	NaN	NotOK(5)			
																													05-12-2024	15:48:59.162	7055.532	NaN	NotOK(5)			
																													05-12-2024	15:49:00.128	7056.498	NaN	NotOK(5)			
																													05-12-2024	15:49:01.165	7057.535	NaN	NotOK(5)			
																													05-12-2024	15:49:02.347	7058.717	NaN	NotOK(5)			
																													05-12-2024	15:49:03.377	7059.748	NaN	NotOK(5)			
																													05-12-2024	15:49:04.336	7060.706	NaN	NotOK(5)			
																													05-12-2024	15:49:05.379	7061.749	NaN	NotOK(5)			
																													05-12-2024	15:49:06.342	7062.712	NaN	NotOK(5)			
																													05-12-2024	15:49:07.381	7063.752	NaN	NotOK(5)			
																													05-12-2024	15:49:08.340	7064.711	NaN	NotOK(5)			
																													05-12-2024	15:49:09.414	7065.785	NaN	NotOK(5)			
																													05-12-2024	15:49:10.340	7066.711	NaN	NotOK(5)			
																													05-12-2024	15:49:11.476	7067.847	NaN	NotOK(5)			
																													05-12-2024	15:49:12.341	7068.711	NaN	NotOK(5)			
																													05-12-2024	15:49:13.380	7069.751	NaN	NotOK(5)			
																													05-12-2024	15:49:14.342	7070.713	NaN	NotOK(5)			
																													05-12-2024	15:49:15.394	7071.765	NaN	NotOK(5)			
																													05-12-2024	15:49:16.342	7072.713	NaN	NotOK(5)			
																													05-12-2024	15:49:17.388	7073.759	NaN	NotOK(5)			
																													05-12-2024	15:49:18.344	7074.714	NaN	NotOK(5)			
																													05-12-2024	15:49:19.383	7075.753	NaN	NotOK(5)			
																													05-12-2024	15:49:20.345	7076.715	NaN	NotOK(5)			
																													05-12-2024	15:49:21.396	7077.766	NaN	NotOK(5)			
																													05-12-2024	15:49:22.342	7078.713	NaN	NotOK(5)			
																													05-12-2024	15:49:23.390	7079.761	NaN	NotOK(5)			
																													05-12-2024	15:49:24.344	7080.714	NaN	NotOK(5)			
																													05-12-2024	15:49:25.380	7081.751	NaN	NotOK(5)			
																													05-12-2024	15:49:26.346	7082.717	NaN	NotOK(5)			
																													05-12-2024	15:49:27.386	7083.757	NaN	NotOK(5)			
																													05-12-2024	15:49:28.345	7084.715	NaN	NotOK(5)			
																													05-12-2024	15:49:29.397	7085.767	NaN	NotOK(5)			
																													05-12-2024	15:49:30.350	7086.721	NaN	NotOK(5)			
																													05-12-2024	15:49:31.442	7087.813	NaN	NotOK(5)			
																													05-12-2024	15:49:32.347	7088.718	NaN	NotOK(5)			
																													05-12-2024	15:49:33.496	7089.866	NaN	NotOK(5)			
																													05-12-2024	15:49:34.346	7090.717	NaN	NotOK(5)			
																													05-12-2024	15:49:35.359	7091.729	NaN	NotOK(5)			
																													05-12-2024	15:49:36.349	7092.720	NaN	NotOK(5)			
																													05-12-2024	15:49:37.427	7093.798	NaN	NotOK(5)			
																													05-12-2024	15:49:38.347	7094.718	NaN	NotOK(5)			
																													05-12-2024	15:49:39.478	7095.848	NaN	NotOK(5)			
																													05-12-2024	15:49:40.348	7096.718	NaN	NotOK(5)			
																													05-12-2024	15:49:41.382	7097.753	NaN	NotOK(5)			
																													05-12-2024	15:49:42.348	7098.719	NaN	NotOK(5)			
																													05-12-2024	15:49:43.403	7099.773	NaN	NotOK(5)			
																													05-12-2024	15:49:44.444	7100.814	NaN	NotOK(5)			
																													05-12-2024	15:49:45.475	7101.846	NaN	NotOK(5)			
																													05-12-2024	15:49:46.349	7102.720	NaN	NotOK(5)			
																													05-12-2024	15:49:47.385	7103.755	NaN	NotOK(5)			
																													05-12-2024	15:49:48.350	7104.720	NaN	NotOK(5)			
																													05-12-2024	15:49:49.397	7105.768	NaN	NotOK(5)			
																													05-12-2024	15:49:50.351	7106.721	NaN	NotOK(5)			
																													05-12-2024	15:49:51.382	7107.752	NaN	NotOK(5)			
																													05-12-2024	15:49:52.351	7108.721	NaN	NotOK(5)			
																													05-12-2024	15:49:53.385	7109.756	NaN	NotOK(5)			
																													05-12-2024	15:49:54.352	7110.723	NaN	NotOK(5)			
																													05-12-2024	15:49:55.386	7111.757	NaN	NotOK(5)			
																													05-12-2024	15:49:56.353	7112.724	NaN	NotOK(5)			
																													05-12-2024	15:49:57.390	7113.760	NaN	NotOK(5)			
																													05-12-2024	15:49:58.353	7114.723	NaN	NotOK(5)			
																													05-12-2024	15:49:59.406	7115.776	NaN	NotOK(5)			
																													05-12-2024	15:50:00.354	7116.724	NaN	NotOK(5)			
																													05-12-2024	15:50:01.399	7117.769	NaN	NotOK(5)			
																													05-12-2024	15:50:02.356	7118.726	NaN	NotOK(5)			
																													05-12-2024	15:50:03.394	7119.765	NaN	NotOK(5)			
																													05-12-2024	15:50:04.354	7120.725	NaN	NotOK(5)			
																													05-12-2024	15:50:05.391	7121.761	NaN	NotOK(5)			
																													05-12-2024	15:50:06.357	7122.728	NaN	NotOK(5)			
																													05-12-2024	15:50:07.401	7123.771	NaN	NotOK(5)			
																													05-12-2024	15:50:08.358	7124.728	NaN	NotOK(5)			
																													05-12-2024	15:50:09.402	7125.773	NaN	NotOK(5)			
																													05-12-2024	15:50:10.364	7126.734	NaN	NotOK(5)			
																													05-12-2024	15:50:11.400	7127.770	NaN	NotOK(5)			
																													05-12-2024	15:50:12.359	7128.729	NaN	NotOK(5)			
																													05-12-2024	15:50:13.496	7129.866	NaN	NotOK(5)			
																													05-12-2024	15:50:14.360	7130.731	NaN	NotOK(5)			
																													05-12-2024	15:50:15.398	7131.769	NaN	NotOK(5)			
																													05-12-2024	15:50:16.361	7132.732	NaN	NotOK(5)			
																													05-12-2024	15:50:17.420	7133.790	NaN	NotOK(5)			
																													05-12-2024	15:50:18.362	7134.733	NaN	NotOK(5)			
																													05-12-2024	15:50:19.397	7135.768	NaN	NotOK(5)			
																													05-12-2024	15:50:20.361	7136.731	NaN	NotOK(5)			
																													05-12-2024	15:50:21.398	7137.769	NaN	NotOK(5)			
																													05-12-2024	15:50:22.365	7138.736	NaN	NotOK(5)			
																													05-12-2024	15:50:23.398	7139.769	NaN	NotOK(5)			
																													05-12-2024	15:50:24.365	7140.736	NaN	NotOK(5)			
																													05-12-2024	15:50:25.417	7141.787	NaN	NotOK(5)			
																													05-12-2024	15:50:26.366	7142.736	NaN	NotOK(5)			
																													05-12-2024	15:50:27.397	7143.768	NaN	NotOK(5)			
																													05-12-2024	15:50:28.365	7144.736	NaN	NotOK(5)			
																													05-12-2024	15:50:29.407	7145.777	NaN	NotOK(5)			
																													05-12-2024	15:50:30.367	7146.738	NaN	NotOK(5)			
																													05-12-2024	15:50:31.403	7147.774	NaN	NotOK(5)			
																													05-12-2024	15:50:32.367	7148.738	NaN	NotOK(5)			
																													05-12-2024	15:50:33.401	7149.772	NaN	NotOK(5)			
																													05-12-2024	15:50:34.368	7150.739	NaN	NotOK(5)			
																													05-12-2024	15:50:35.403	7151.774	NaN	NotOK(5)			
																													05-12-2024	15:50:36.373	7152.744	NaN	NotOK(5)			
																													05-12-2024	15:50:37.404	7153.774	NaN	NotOK(5)			
																													05-12-2024	15:50:38.371	7154.742	NaN	NotOK(5)			
																													05-12-2024	15:50:39.404	7155.775	NaN	NotOK(5)			
																													05-12-2024	15:50:40.370	7156.741	NaN	NotOK(5)			
																													05-12-2024	15:50:41.405	7157.775	NaN	NotOK(5)			
																													05-12-2024	15:50:42.374	7158.744	NaN	NotOK(5)			
																													05-12-2024	15:50:43.406	7159.777	NaN	NotOK(5)			
																													05-12-2024	15:50:44.374	7160.745	NaN	NotOK(5)			
																													05-12-2024	15:50:45.407	7161.778	NaN	NotOK(5)			
																													05-12-2024	15:50:46.374	7162.744	NaN	NotOK(5)			
																													05-12-2024	15:50:47.403	7163.774	NaN	NotOK(5)			
																													05-12-2024	15:50:48.737	7165.107	NaN	NotOK(5)			
																													05-12-2024	15:50:49.706	7166.076	NaN	NotOK(5)			
																													05-12-2024	15:50:50.704	7167.074	NaN	NotOK(5)			
																													05-12-2024	15:50:51.846	7168.216	NaN	NotOK(5)			
																													05-12-2024	15:50:52.723	7169.093	NaN	NotOK(5)			
																													05-12-2024	15:50:53.725	7170.096	NaN	NotOK(5)			
																													05-12-2024	15:50:54.726	7171.096	NaN	NotOK(5)			
																													05-12-2024	15:50:55.726	7172.097	NaN	NotOK(5)			
																													05-12-2024	15:50:56.726	7173.096	NaN	NotOK(5)			
																													05-12-2024	15:50:57.727	7174.098	NaN	NotOK(5)			
																													05-12-2024	15:50:58.727	7175.097	NaN	NotOK(5)			
																													05-12-2024	15:50:59.727	7176.098	NaN	NotOK(5)			
																													05-12-2024	15:51:00.728	7177.098	NaN	NotOK(5)			
																													05-12-2024	15:51:01.730	7178.100	NaN	NotOK(5)			
																													05-12-2024	15:51:02.728	7179.099	NaN	NotOK(5)			
																													05-12-2024	15:51:03.729	7180.099	NaN	NotOK(5)			
																													05-12-2024	15:51:04.729	7181.100	NaN	NotOK(5)			
																													05-12-2024	15:51:05.729	7182.100	NaN	NotOK(5)			
																													05-12-2024	15:51:06.728	7183.099	NaN	NotOK(5)			
																													05-12-2024	15:51:07.728	7184.099	NaN	NotOK(5)			
																													05-12-2024	15:51:08.731	7185.101	NaN	NotOK(5)			
																													05-12-2024	15:51:09.729	7186.100	NaN	NotOK(5)			
																													05-12-2024	15:51:10.731	7187.101	NaN	NotOK(5)			
																													05-12-2024	15:51:11.731	7188.101	NaN	NotOK(5)			
																													05-12-2024	15:51:12.732	7189.103	NaN	NotOK(5)			
																													05-12-2024	15:51:13.732	7190.103	NaN	NotOK(5)			
																													05-12-2024	15:51:14.730	7191.101	NaN	NotOK(5)			
																													05-12-2024	15:51:15.734	7192.105	NaN	NotOK(5)			
																													05-12-2024	15:51:16.733	7193.104	NaN	NotOK(5)			
